suhu_mesin,arus_R,arus_S,arus_T,tegangan_RS,tegangan_ST,tegangan_TR,suhu_lingkungan,kelembaban,kode_mpu6050,label_kondisi,label_maintenance_hari
26.06,2.673,3.107,4.334,381.36,381.38,378.68,28.34,76.43,0,0,172
29.06,3.009,2.816,4.554,383.1,378.43,380.87,27.4,75.91,0,0,154
28.04,2.013,4.369,2.927,379.15,378.84,378.88,27.34,72.76,0,0,162
34.52,5.895,6.414,5.644,380.61,386.04,387.91,28.08,76.33,1,1,77
42.91,7.459,8.729,7.169,387.04,392.24,376.51,29.41,61.83,2,2,38
24.36,4.744,4.554,3.365,379.3,378.98,379.36,27.65,79.93,0,0,146
28.2,3.685,2.021,4.943,382.12,380.86,379.14,30.35,68.28,0,0,123
47.63,8.453,8.323,7.137,400.13,374.76,369.61,26.87,57.26,2,2,33
38.0,5.853,5.623,5.866,377.2,375.28,380.62,27.57,60.36,1,1,111
26.71,4.543,2.034,3.923,380.37,379.58,380.0,29.53,55.49,0,0,143
33.52,6.415,6.674,6.926,386.06,371.62,381.72,28.83,57.03,1,1,81
27.76,2.293,3.902,2.288,377.72,376.22,380.44,28.02,75.06,0,0,145
27.16,4.899,2.768,4.809,379.76,381.74,378.96,27.66,63.06,0,0,170
31.45,6.965,6.699,6.469,381.6,382.64,388.18,27.71,67.19,1,1,79
30.3,6.265,6.815,5.777,382.4,373.37,383.38,26.2,51.73,1,1,74
50.1,10.861,9.132,10.482,387.79,377.88,398.97,27.68,58.97,3,3,27
37.21,6.572,6.592,5.872,380.15,373.91,377.76,28.32,63.76,1,1,85
49.12,8.426,7.448,7.22,374.04,406.46,363.18,30.69,51.82,2,2,53
27.94,3.104,3.233,4.344,377.11,382.28,379.39,27.65,79.42,0,0,120
25.81,2.645,4.544,4.476,384.02,380.16,376.97,28.94,54.09,0,0,135
27.52,3.115,4.672,3.836,376.68,380.15,382.12,29.16,73.38,0,0,132
27.41,3.876,2.766,2.312,380.13,376.65,381.02,26.8,75.76,0,0,151
33.47,6.608,6.616,6.41,375.11,370.66,377.42,27.43,69.59,1,1,90
59.45,11.648,11.95,11.858,394.55,346.54,386.94,28.87,53.01,4,4,1
28.58,3.139,4.219,2.091,379.9,380.8,380.36,25.59,60.14,0,0,148
29.49,2.298,4.87,4.224,380.07,377.79,377.52,28.21,78.7,0,0,137
53.08,8.02,8.886,7.797,377.84,372.81,368.8,29.64,59.45,2,2,52
26.59,3.705,3.838,4.072,378.89,380.79,381.91,28.15,52.24,0,0,130
30.69,5.574,6.296,5.717,378.72,369.54,386.85,28.79,67.48,1,1,92
35.44,6.839,6.54,6.197,379.19,377.98,382.15,25.42,51.7,1,1,86
30.47,6.518,6.745,5.563,377.93,378.8,378.03,28.19,61.86,1,1,96
26.75,3.489,2.509,3.947,377.14,381.44,381.93,27.92,79.92,0,0,142
32.06,3.073,4.071,3.414,382.77,377.62,378.27,28.16,73.86,0,0,156
48.21,7.033,7.838,8.969,391.24,382.57,380.31,28.08,55.76,2,2,55
39.82,6.266,6.2,6.479,382.08,380.0,379.99,28.1,76.14,1,1,108
28.32,4.244,4.11,4.147,378.41,382.91,376.6,27.37,68.56,0,0,155
47.88,7.498,7.479,8.026,381.87,376.64,396.0,27.59,66.96,2,2,41
26.56,2.231,2.319,4.803,377.9,381.9,377.91,26.44,59.84,0,0,141
30.87,5.997,6.405,6.544,374.01,388.1,374.67,29.16,53.52,1,1,82
29.9,3.033,2.975,3.718,380.8,382.99,379.24,28.24,78.71,0,0,173
67.7,11.61,11.038,11.771,398.37,374.66,356.78,27.9,51.3,4,4,3
25.9,2.759,2.203,2.382,379.91,381.54,382.89,28.96,62.01,0,0,159
28.74,3.023,3.981,3.647,380.73,378.07,378.12,28.44,69.97,0,0,169
27.01,3.938,3.442,2.187,377.53,379.9,379.46,29.25,64.23,0,0,151
25.53,4.685,2.997,3.736,378.82,381.46,378.72,29.04,71.12,0,0,136
49.19,10.125,10.201,10.149,383.62,371.12,342.04,26.76,56.8,3,3,12
64.9,11.92,11.713,11.29,406.84,431.96,385.1,28.05,77.75,4,4,2
25.53,3.032,3.206,2.572,383.04,381.18,383.17,27.62,63.58,0,0,143
26.26,4.582,3.265,3.017,378.06,377.31,380.99,27.38,61.91,0,0,176
38.86,5.222,5.479,5.329,379.21,387.21,382.28,29.23,57.77,1,1,87
52.56,10.816,10.862,9.104,372.3,400.67,410.12,28.51,55.11,3,3,28
35.45,5.241,5.067,5.728,376.0,370.61,388.14,28.02,61.57,1,1,72
30.02,3.191,4.65,2.33,376.44,378.15,380.7,26.67,55.4,0,0,163
27.67,3.275,4.264,4.521,381.39,378.46,376.03,28.47,56.99,0,0,179
36.34,5.389,5.153,6.186,388.14,381.78,389.25,30.33,66.96,1,1,109
29.5,3.928,4.821,3.166,382.14,376.8,380.89,27.9,51.01,0,0,163
32.39,5.194,6.587,5.852,378.85,376.8,384.24,27.23,52.81,1,1,111
26.66,3.279,2.706,3.345,379.5,382.85,379.1,28.62,76.31,0,0,164
49.83,8.043,8.199,8.402,384.13,392.25,370.09,28.56,53.49,2,2,48
26.37,4.486,2.742,3.572,376.57,382.39,377.6,28.79,68.76,0,0,161
34.24,5.3,6.209,5.954,376.75,373.63,376.04,28.4,59.91,1,1,81
27.15,2.871,2.812,3.046,377.34,378.34,379.29,28.13,69.31,0,0,166
34.98,6.467,6.942,6.381,384.11,378.72,378.0,27.86,54.88,1,1,109
30.4,2.14,2.69,4.837,379.59,382.35,381.89,27.96,70.57,0,0,172
32.16,6.633,6.883,5.777,378.49,376.93,387.86,26.45,70.14,1,1,100
31.75,6.184,6.298,6.931,384.84,386.91,372.74,29.63,54.25,1,1,83
37.42,6.942,6.822,5.567,386.54,380.22,379.34,27.64,57.39,1,1,102
35.21,5.681,6.417,6.09,377.93,384.46,380.01,28.64,52.88,1,1,90
36.92,5.459,5.64,6.494,379.12,382.02,381.14,28.15,56.88,1,1,88
49.42,8.083,8.426,8.307,378.49,366.61,388.68,28.32,50.65,2,2,52
26.53,3.268,3.874,4.618,381.19,382.72,379.61,26.62,59.27,0,0,135
39.48,8.094,7.258,7.073,380.93,372.09,358.06,28.68,63.69,2,2,35
26.95,2.809,2.3,4.595,380.96,382.09,377.81,27.89,72.11,0,0,171
28.21,4.187,2.026,2.662,374.62,379.46,379.55,28.67,61.35,0,0,173
29.45,2.994,3.922,4.022,378.55,378.35,379.83,29.43,51.18,0,0,139
29.17,3.593,3.696,2.236,383.69,380.01,382.4,28.28,52.71,0,0,157
40.75,7.711,7.978,8.582,388.67,375.76,374.79,29.46,78.26,2,2,44
38.49,6.904,6.318,5.011,381.04,368.82,392.56,27.98,69.47,1,1,108
43.29,7.953,8.899,8.165,384.37,382.91,375.02,28.33,55.07,2,2,54
29.08,4.114,4.224,4.661,380.64,377.81,378.13,29.81,79.56,0,0,162
30.8,3.159,4.999,2.586,378.32,374.82,378.65,28.15,58.4,0,0,132
26.68,3.979,3.975,4.115,382.78,379.68,379.01,28.08,65.45,0,0,176
28.31,2.725,4.175,3.822,378.52,381.69,381.67,28.36,56.78,0,0,163
26.74,2.057,3.255,2.931,378.86,376.23,382.14,29.55,74.22,0,0,171
29.25,3.852,3.089,4.523,383.17,377.37,381.12,28.34,61.96,0,0,138
29.46,2.561,3.831,2.553,383.99,379.33,381.57,28.12,58.39,0,0,150
36.11,5.739,6.85,5.047,377.02,380.98,380.32,29.67,64.97,1,1,94
34.32,6.559,5.902,6.967,377.34,378.65,386.9,25.69,65.76,1,1,93
72.0,11.074,11.507,11.781,404.82,433.79,402.13,27.63,50.03,4,4,3
56.78,10.905,9.783,10.915,376.16,378.05,388.87,28.48,66.26,3,3,25
33.94,5.846,6.197,6.049,384.39,374.92,380.85,27.73,60.75,1,1,68
28.37,3.418,4.686,2.067,384.01,381.66,377.7,26.99,53.28,0,0,139
36.72,6.989,5.857,6.748,382.45,376.44,379.83,26.63,54.58,1,1,65
52.31,7.927,7.59,8.392,391.56,378.08,376.51,26.7,58.41,2,2,39
29.29,2.149,4.433,2.196,380.05,383.07,377.28,28.29,77.66,0,0,152
29.05,4.747,4.674,4.656,382.72,377.83,382.67,27.12,60.71,0,0,163
47.45,7.653,8.329,8.531,392.03,365.49,385.15,27.49,73.13,2,2,44
27.71,2.659,3.849,4.413,380.57,377.92,382.19,28.84,51.47,0,0,177
40.12,6.205,6.3,6.263,385.78,378.21,377.5,27.85,64.93,1,1,104
38.31,5.604,6.994,6.342,379.46,382.85,379.32,29.01,73.35,1,1,100
26.19,4.242,2.51,2.739,378.67,376.28,378.48,26.11,73.37,0,0,125
28.85,2.243,2.514,3.413,380.36,381.87,380.13,29.23,66.53,0,0,170
28.14,4.282,4.461,2.571,379.76,378.13,377.91,28.22,74.07,0,0,171
24.85,3.193,2.81,3.118,377.98,382.51,381.05,29.49,75.79,0,0,155
27.23,2.404,4.393,2.686,378.63,380.75,377.89,26.63,59.79,0,0,133
44.06,8.803,8.876,7.964,390.56,370.77,386.7,28.56,63.58,2,2,49
26.41,3.218,2.988,2.642,380.38,378.88,377.73,28.42,70.99,0,0,123
25.99,3.962,4.119,4.12,379.82,380.55,379.81,27.95,79.1,0,0,175
30.09,4.226,3.982,2.043,380.61,380.29,378.48,28.43,61.35,0,0,130
58.34,9.657,9.96,10.734,373.64,376.05,376.04,28.56,60.16,3,3,18
26.9,4.834,2.27,4.275,379.05,382.84,382.79,29.51,78.83,0,0,127
26.7,2.457,4.588,3.262,378.17,382.06,382.11,28.31,55.82,0,0,148
49.63,10.813,9.434,10.114,371.94,389.25,395.84,26.79,51.07,3,3,19
40.49,7.559,7.71,7.074,387.64,373.72,373.93,29.09,58.7,2,2,30
28.01,3.315,2.414,3.472,378.44,381.74,381.62,27.75,64.73,0,0,173
50.46,8.34,7.442,7.772,376.91,380.82,400.31,26.71,50.75,2,2,53
27.19,4.344,4.775,3.688,379.54,380.36,377.79,28.45,72.49,0,0,151
28.52,2.362,3.55,3.333,381.79,378.99,378.59,27.94,77.75,0,0,160
28.07,4.665,2.695,2.333,380.66,382.75,380.0,27.85,75.79,0,0,162
29.02,4.728,4.712,4.493,377.73,379.38,382.31,27.28,56.44,0,0,145
35.81,5.568,5.27,5.576,382.53,385.62,382.12,27.17,77.79,1,1,76
26.98,4.08,4.015,3.402,381.88,375.83,379.75,26.97,70.94,0,0,133
26.61,2.166,3.53,2.215,380.9,379.54,379.87,28.23,61.87,0,0,171
31.86,6.598,6.086,6.765,388.17,374.79,374.58,27.09,73.81,1,1,70
39.93,8.94,7.512,7.84,380.74,376.51,377.1,28.32,58.53,2,2,31
28.2,2.243,4.478,4.995,378.7,380.23,376.49,28.32,66.51,0,0,163
35.96,6.183,5.435,5.44,380.97,372.45,388.41,29.78,62.21,1,1,107
27.16,2.176,4.115,3.51,383.13,381.24,382.9,27.82,52.07,0,0,148
44.69,8.979,8.435,8.985,392.52,368.74,378.54,27.59,54.02,2,2,38
34.83,5.646,5.787,6.88,379.55,367.49,378.87,26.92,71.8,1,1,98
73.45,11.803,11.122,11.837,407.82,394.93,321.5,26.23,62.17,4,4,2
29.51,2.357,4.245,3.805,377.84,379.11,382.76,28.46,70.22,0,0,165
28.32,4.532,3.666,3.388,381.26,376.03,380.63,28.75,52.42,0,0,177
27.75,4.331,3.187,4.434,378.86,380.03,381.93,28.25,50.51,0,0,160
27.33,3.394,2.196,3.497,378.37,378.33,378.14,28.29,78.62,0,0,124
26.79,3.398,4.882,4.814,380.47,381.2,382.02,27.35,78.91,0,0,121
47.63,10.908,10.272,10.194,372.84,373.96,381.94,27.3,60.98,3,3,19
26.94,2.931,2.917,3.816,379.69,379.4,378.48,26.7,71.23,0,0,130
26.9,4.251,4.018,2.036,381.03,380.34,378.97,28.92,59.08,0,0,152
46.22,7.264,8.639,7.765,392.79,388.15,380.61,25.94,67.67,2,2,43
27.57,2.1,2.65,2.225,377.87,382.17,379.29,28.48,65.29,0,0,144
49.03,7.474,8.844,7.108,389.67,395.06,364.52,27.65,53.07,2,2,32
26.71,3.661,4.661,3.907,378.82,381.32,380.53,28.82,65.8,0,0,159
27.71,3.699,2.529,3.496,380.23,381.63,381.64,26.15,72.43,0,0,145
29.39,4.118,4.545,3.609,377.68,377.71,381.15,28.15,59.63,0,0,179
26.17,3.582,3.657,2.268,382.39,382.86,379.53,28.16,73.82,0,0,130
60.72,9.698,9.035,9.148,388.19,382.08,377.36,28.4,65.58,3,3,15
29.05,4.939,4.085,3.804,381.71,379.61,379.67,27.87,68.47,0,0,166
27.11,4.289,2.606,4.521,380.56,379.94,378.36,29.08,69.73,0,0,139
26.51,2.564,2.335,3.983,377.82,382.88,380.71,26.64,53.96,0,0,127
25.24,4.442,2.653,2.035,380.48,378.65,379.74,30.25,74.0,0,0,179
61.43,10.058,10.222,10.032,375.28,386.8,370.99,27.62,66.71,3,3,20
25.69,2.549,2.439,3.016,377.85,379.85,378.9,27.98,65.28,0,0,126
34.78,5.216,6.075,6.639,372.46,373.74,382.94,27.78,57.24,1,1,114
79.22,11.218,11.587,11.346,425.62,345.48,403.02,27.09,78.62,4,4,5
36.08,6.186,6.253,5.868,374.3,376.87,382.57,28.12,62.4,1,1,90
55.89,10.289,10.44,10.2,373.91,371.98,388.95,28.1,67.4,3,3,7
29.21,2.959,4.876,3.837,380.03,379.76,379.38,27.91,71.89,0,0,157
24.12,4.072,2.109,2.67,382.24,382.12,380.71,27.51,62.04,0,0,172
29.12,4.82,2.751,3.598,380.12,379.53,384.39,28.03,50.57,0,0,175
35.7,5.391,6.866,5.632,381.57,384.65,382.8,28.43,71.02,1,1,113
81.35,11.664,11.903,11.542,412.7,371.64,367.48,28.45,78.83,4,4,3
25.91,2.058,2.712,4.1,379.04,383.67,381.0,28.29,70.82,0,0,153
36.13,6.031,6.795,6.583,377.15,384.72,388.49,27.37,58.49,1,1,106
29.94,2.221,2.862,3.709,382.66,378.42,376.5,29.01,65.64,0,0,143
33.08,5.182,6.165,6.824,377.65,375.5,371.57,27.54,74.96,1,1,83
27.49,3.125,4.271,2.885,381.94,379.33,378.94,28.05,54.72,0,0,173
76.37,11.067,11.063,11.258,408.63,379.94,349.6,26.92,70.44,4,4,3
31.8,5.869,6.244,6.796,373.91,372.67,377.29,28.94,71.48,1,1,86
28.79,3.937,4.749,2.175,379.39,377.63,377.64,26.16,58.68,0,0,122
29.73,2.736,4.046,4.702,378.76,379.57,379.86,29.18,74.56,0,0,153
26.61,3.764,2.967,2.931,379.54,380.14,378.72,29.97,54.45,0,0,151
26.7,2.849,4.486,4.703,381.68,379.39,380.56,29.3,54.32,0,0,157
30.12,3.047,3.758,2.416,384.61,381.08,376.81,27.27,52.05,0,0,177
42.5,8.642,7.326,8.56,371.78,368.16,391.94,29.6,63.12,2,2,51
35.6,5.083,6.363,5.888,381.86,382.92,386.76,27.15,53.13,1,1,107
28.39,4.788,2.598,2.033,379.4,379.83,379.94,27.9,62.54,0,0,149
26.81,2.544,4.901,3.811,379.97,382.73,380.12,25.82,65.44,0,0,165
49.99,8.008,7.769,7.323,377.52,382.99,392.56,29.87,70.96,2,2,48
36.76,5.921,5.87,5.372,384.51,376.05,379.74,27.3,64.27,1,1,72
28.12,3.76,4.394,3.75,379.34,379.2,378.75,27.44,59.44,0,0,161
30.81,5.643,5.339,5.588,379.89,378.04,382.58,28.38,55.1,1,1,116
28.63,3.834,4.551,2.992,381.08,379.4,379.42,28.18,68.82,0,0,152
27.74,4.423,4.322,2.894,379.58,379.34,381.79,27.91,55.79,0,0,122
26.47,4.895,3.521,3.14,380.12,379.44,377.7,27.22,70.72,0,0,169
28.68,2.064,2.452,4.13,381.82,382.73,384.05,27.74,52.13,0,0,156
25.59,3.46,3.213,4.48,379.05,378.49,378.72,28.46,63.17,0,0,156
61.16,9.052,9.654,9.841,391.68,379.61,380.71,27.01,79.7,3,3,10
44.26,8.999,8.028,7.334,390.97,365.05,383.05,27.21,72.19,2,2,49
40.01,6.8,5.36,5.392,374.09,378.37,386.88,26.68,51.79,1,1,69
26.1,2.313,3.087,2.898,378.08,381.72,380.6,27.39,72.14,0,0,121
27.74,4.934,2.204,2.019,383.07,380.83,377.1,26.17,70.08,0,0,143
33.24,5.401,6.377,6.701,381.96,381.51,379.72,28.08,57.46,1,1,113
29.49,3.777,3.674,2.669,382.57,380.89,381.18,26.94,55.26,0,0,128
30.38,3.184,2.118,4.726,381.56,378.15,381.87,25.93,71.58,0,0,159
27.8,4.708,3.858,2.64,380.1,381.53,381.15,28.32,50.84,0,0,174
39.64,8.17,7.816,8.309,378.78,380.4,386.25,28.65,71.39,2,2,33
25.9,4.676,2.996,4.582,380.32,380.95,379.02,29.41,73.75,0,0,125
26.64,3.632,3.699,4.477,378.91,382.67,379.64,28.78,72.02,0,0,143
46.71,8.598,8.826,8.196,375.54,385.76,374.47,28.63,57.86,2,2,48
29.96,3.035,3.425,3.211,382.03,379.72,380.71,28.71,54.04,0,0,142
26.77,4.677,3.228,3.842,379.3,379.38,379.36,29.36,63.33,0,0,131
27.59,3.442,4.714,4.407,381.53,378.44,377.72,26.75,68.5,0,0,146
27.87,4.693,4.794,4.238,381.21,379.23,379.43,28.84,78.33,0,0,144
51.46,8.35,7.02,7.571,373.19,375.54,375.84,29.32,52.39,2,2,58
27.65,4.365,3.471,2.016,378.68,378.82,379.7,29.64,59.69,0,0,125
28.19,2.679,4.464,2.129,377.92,380.1,378.13,28.49,77.17,0,0,146
52.52,10.021,9.61,10.022,385.47,390.83,373.8,28.86,69.59,3,3,16
60.02,10.102,10.699,10.832,418.18,382.57,365.52,27.75,52.67,3,3,10
49.8,9.227,10.808,9.892,367.97,386.29,374.96,28.05,66.05,3,3,9
30.18,2.308,3.862,3.309,378.6,377.16,379.0,29.45,54.31,0,0,145
26.77,4.741,4.638,2.452,380.18,381.39,381.67,28.49,62.78,0,0,129
72.4,11.283,11.6,11.43,399.42,380.7,353.48,28.57,52.36,4,4,3
46.37,8.57,8.791,8.948,362.13,388.22,369.68,26.48,62.93,2,2,36
26.07,4.352,2.388,4.746,379.4,379.21,380.15,27.52,58.53,0,0,140
25.21,4.185,3.457,2.397,380.6,378.94,378.92,27.61,61.09,0,0,165
27.77,2.086,2.494,4.686,380.35,378.0,378.46,28.93,57.01,0,0,175
57.31,9.375,9.022,9.824,375.81,374.72,400.69,27.55,79.79,3,3,17
28.42,3.009,4.435,4.262,378.34,379.39,381.53,30.35,67.32,0,0,168
29.91,4.557,3.169,3.549,381.53,378.84,378.6,27.68,74.08,0,0,129
30.7,3.929,2.803,4.58,377.38,381.17,379.52,29.47,68.92,0,0,120
40.21,5.318,5.571,5.419,369.75,390.66,385.49,27.35,63.98,1,1,81
38.3,7.092,7.74,8.037,390.17,380.33,377.82,28.49,66.07,2,2,39
26.26,2.463,2.503,4.968,377.89,379.73,378.6,27.14,58.36,0,0,141
41.14,7.924,8.046,7.631,381.93,388.33,379.69,27.63,58.74,2,2,39
59.26,11.696,11.845,11.286,399.55,352.23,393.17,26.85,59.48,4,4,2
26.25,3.053,2.324,2.118,383.05,379.92,382.53,27.29,74.69,0,0,155
28.45,2.968,3.79,2.831,381.83,381.91,376.87,28.31,68.88,0,0,121
29.39,4.012,4.178,4.427,382.75,382.97,378.83,27.79,50.81,0,0,130
48.66,8.39,8.568,7.036,395.82,397.01,393.8,27.33,70.19,2,2,33
39.32,6.463,6.727,6.844,383.47,376.41,383.69,27.13,75.07,1,1,102
33.87,6.761,6.003,5.373,381.19,374.98,389.7,28.06,60.74,1,1,113
45.68,7.53,7.106,7.89,377.79,387.85,386.1,28.41,69.62,2,2,53
27.76,3.598,2.611,4.5,378.7,378.47,379.14,27.61,58.53,0,0,158
61.96,9.752,9.865,9.723,386.37,378.56,350.09,27.32,60.59,3,3,9
26.31,2.926,4.936,4.798,380.65,380.1,381.11,27.93,70.13,0,0,171
27.57,2.222,4.963,3.741,378.61,382.99,379.87,28.11,79.79,0,0,154
32.46,5.29,5.199,5.877,371.22,382.7,376.69,26.27,71.8,1,1,83
38.59,8.829,7.555,8.479,380.81,385.39,376.29,27.67,58.91,2,2,30
25.42,2.45,2.874,3.74,379.09,382.17,379.11,25.88,55.91,0,0,140
44.95,7.511,8.381,8.308,374.34,359.07,385.98,25.65,68.01,2,2,40
49.22,10.624,10.683,10.34,387.02,382.21,396.74,27.61,67.82,3,3,22
30.41,3.72,2.937,3.303,383.57,383.41,381.86,28.46,72.74,0,0,177
71.09,11.084,11.469,11.435,377.2,327.24,376.49,27.98,74.8,4,4,2
28.03,4.19,4.095,4.283,378.03,377.41,379.66,29.19,52.12,0,0,125
30.42,2.195,4.896,2.455,381.99,378.47,377.53,27.65,74.05,0,0,128
30.8,3.213,3.654,2.187,377.38,382.01,379.29,28.46,54.6,0,0,124
47.97,9.205,10.046,10.35,373.81,375.53,372.35,27.54,67.77,3,3,12
30.47,6.143,6.066,6.562,376.83,378.94,382.65,26.13,65.48,1,1,115
27.98,4.008,4.332,4.13,379.43,379.56,377.21,28.2,55.0,0,0,173
29.92,3.471,3.099,2.328,379.27,379.74,378.86,24.34,61.04,0,0,156
33.54,5.543,6.892,5.635,381.31,385.39,383.18,28.57,64.33,1,1,64
28.95,4.493,2.163,4.136,378.86,380.28,378.69,27.14,69.57,0,0,167
58.09,10.093,10.964,10.671,406.73,360.05,375.95,27.09,56.48,3,3,23
42.63,7.544,7.923,7.019,361.67,385.42,375.31,26.9,69.41,2,2,40
31.68,3.399,3.933,2.922,381.0,381.68,381.94,27.5,57.47,0,0,164
66.55,11.944,11.786,11.201,386.08,412.27,397.1,28.93,78.85,4,4,1
27.39,2.724,4.286,3.722,380.09,379.01,378.76,28.85,60.91,0,0,135
66.08,11.334,11.889,11.485,414.63,419.18,372.88,26.73,61.48,4,4,4
40.97,5.213,5.268,6.674,376.72,386.97,384.75,28.32,55.68,1,1,98
35.46,5.568,6.261,5.117,376.24,373.03,376.38,30.17,70.87,1,1,71
29.49,4.754,4.357,2.659,379.87,380.12,381.78,28.28,61.02,0,0,134
51.79,9.304,9.729,10.632,340.04,388.67,368.01,27.22,79.57,3,3,28
29.55,3.502,3.55,2.109,375.4,381.69,383.62,26.93,79.22,0,0,175
28.43,2.777,4.026,3.1,375.76,385.41,378.53,28.74,52.18,0,0,131
24.69,3.811,4.979,4.892,378.93,381.51,377.4,28.18,63.79,0,0,164
38.67,6.367,5.157,6.116,377.07,382.8,375.17,27.81,58.72,1,1,74
26.47,4.421,3.421,3.454,378.25,382.75,382.52,27.28,76.14,0,0,139
36.31,6.429,5.161,6.176,380.16,380.2,378.35,26.0,65.17,1,1,118
59.77,10.242,10.787,9.385,383.37,369.05,363.14,27.65,66.77,3,3,14
25.98,3.887,2.733,3.482,379.12,374.31,377.86,28.85,77.01,0,0,179
34.67,5.831,6.749,5.128,378.28,383.49,371.74,28.47,52.96,1,1,98
27.14,2.77,4.513,3.846,379.35,380.92,379.33,26.62,78.68,0,0,179
38.94,7.819,7.444,8.265,364.48,375.48,371.24,28.61,60.71,2,2,54
49.09,8.341,8.29,7.443,393.42,379.57,373.93,29.47,54.79,2,2,48
25.66,2.784,3.695,2.651,383.41,376.37,375.42,27.13,74.76,0,0,172
36.46,5.56,6.28,5.632,383.37,369.22,375.48,28.57,58.4,1,1,77
28.32,4.031,2.431,2.364,380.64,377.12,379.05,28.34,69.56,0,0,122
28.14,2.106,2.846,3.917,382.76,381.01,379.07,28.14,67.93,0,0,167
42.21,7.604,7.158,8.899,404.13,390.76,388.67,28.26,71.31,2,2,45
26.84,3.194,3.095,2.85,383.95,379.56,379.21,29.01,62.47,0,0,164
28.62,3.062,3.659,3.306,378.02,381.82,381.89,27.88,65.21,0,0,143
27.2,3.572,3.195,4.152,383.67,379.52,380.88,27.54,76.43,0,0,162
42.01,8.081,7.643,8.095,395.51,387.51,383.04,28.42,66.46,2,2,31
25.57,3.547,3.936,4.896,378.37,381.05,381.6,29.08,59.93,0,0,146
28.96,3.381,2.119,4.667,380.78,380.97,377.58,27.15,66.41,0,0,150
36.92,6.543,5.998,5.708,383.81,378.69,374.34,27.27,62.7,1,1,74
56.24,8.039,7.324,7.217,390.19,369.77,374.26,30.55,66.41,2,2,30
28.49,4.458,2.097,4.013,381.76,378.46,378.34,27.39,76.7,0,0,123
28.17,2.917,2.414,2.264,381.94,382.1,381.02,28.25,66.83,0,0,134
28.32,2.937,4.869,2.446,380.1,381.3,382.59,28.06,52.09,0,0,149
26.32,2.555,4.739,2.358,376.44,381.59,376.93,28.32,73.3,0,0,141
27.55,2.704,3.763,4.886,379.89,382.05,382.48,27.68,79.25,0,0,174
38.03,5.241,6.889,6.269,383.8,370.28,383.93,28.38,63.48,1,1,102
31.55,6.156,6.067,5.417,382.51,382.05,377.17,27.99,59.87,1,1,116
32.97,5.787,5.903,6.479,382.43,380.48,382.49,26.0,66.18,1,1,98
29.42,2.598,3.231,3.596,384.42,381.29,382.35,30.08,50.25,0,0,177
41.84,8.194,7.112,8.715,390.93,361.0,372.25,27.46,50.9,2,2,48
29.46,3.37,2.45,3.316,378.79,379.11,377.48,29.36,72.01,0,0,131
64.01,11.469,11.645,11.211,392.76,331.93,364.61,30.38,72.19,4,4,4
35.71,5.17,5.216,5.598,390.21,384.92,378.82,29.19,78.13,1,1,81
27.82,3.277,4.796,2.484,377.28,380.08,383.01,27.94,71.73,0,0,151
36.41,5.694,6.674,6.718,389.41,379.38,377.25,29.24,55.77,1,1,98
25.75,2.445,2.879,2.096,378.27,381.75,380.75,27.29,71.33,0,0,134
34.67,5.152,6.655,5.532,369.94,381.13,384.56,28.15,69.83,1,1,61
28.23,4.479,2.625,3.164,381.77,380.66,381.94,28.46,56.12,0,0,159
27.9,3.236,3.076,2.805,380.32,381.55,383.36,28.84,50.57,0,0,149
34.92,7.993,7.582,8.856,379.15,371.37,387.35,29.66,66.84,2,2,54
26.84,2.862,3.621,4.656,383.44,379.7,382.07,27.01,52.27,0,0,145
43.91,8.209,7.378,7.12,380.82,389.49,379.22,26.96,73.87,2,2,35
28.16,4.486,2.683,4.492,384.08,378.32,377.27,27.44,65.87,0,0,168
31.87,5.696,6.74,6.801,376.82,378.64,379.35,26.53,51.79,1,1,88
36.64,6.782,6.988,5.834,379.6,379.54,378.92,26.6,58.89,1,1,75
24.62,4.987,4.303,4.077,380.84,381.79,379.19,29.35,53.38,0,0,128
31.15,4.871,3.722,2.476,377.27,375.08,380.83,28.01,72.2,0,0,174
25.94,2.818,4.473,4.677,382.68,377.79,380.67,27.48,68.97,0,0,165
29.14,2.105,2.117,4.848,379.53,378.13,381.45,26.55,50.11,0,0,164
28.2,4.942,4.815,2.822,382.71,381.63,382.31,28.26,64.85,0,0,171
34.32,6.136,5.249,6.529,379.84,384.19,374.17,26.89,78.1,1,1,113
61.35,9.129,10.091,9.175,355.63,374.25,399.85,27.49,68.65,3,3,27
55.26,9.829,9.02,10.229,377.74,375.58,366.25,26.79,66.34,3,3,26
41.05,7.653,8.727,7.422,383.38,387.88,380.01,27.29,69.27,2,2,41
44.69,8.065,7.041,8.015,377.17,392.22,387.27,28.55,69.81,2,2,48
35.45,6.336,6.972,5.307,370.19,371.57,380.19,26.45,60.78,1,1,94
27.26,4.561,4.215,3.004,377.67,382.08,383.33,28.79,72.41,0,0,129
52.19,10.002,10.346,9.371,380.93,399.06,379.49,28.69,51.79,3,3,19
32.36,6.489,6.798,5.52,379.21,377.84,380.61,30.19,64.08,1,1,109
39.4,6.485,7.0,6.421,385.68,386.55,374.78,29.29,63.67,1,1,62
26.88,3.232,3.54,2.195,379.75,381.16,380.03,28.74,79.81,0,0,148
27.62,3.266,2.501,2.859,384.22,383.12,382.14,28.42,66.83,0,0,176
25.46,4.445,2.01,3.001,381.14,381.36,380.53,28.6,54.42,0,0,131
